qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
164,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
165,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
166,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
167,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.0,0.6666666666666666
168,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
169,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
170,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
171,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
172,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.0,0.3333333333333333
173,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
174,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
175,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
176,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.6666666666666666,0.0
177,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
178,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
179,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
180,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
181,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
182,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
183,4,6,None,NAIVE,False,1,0.0,470400000.0,0.0,0.0
184,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
185,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
186,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
187,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
188,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
189,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
190,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
191,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
192,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
193,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
194,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
195,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
196,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
197,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
198,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
199,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
