qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
140,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
141,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
142,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
143,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
144,1,6,10152,HEU,False,3,0.3333333333333333,1102570000.0,0.3333333333333333
145,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
146,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
147,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
148,1,6,10152,HEU,False,3,0.1666666666666666,1102590000.0,0.1666666666666666
149,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
150,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
151,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
152,1,6,10152,HEU,False,3,0.0,1102590000.0,0.0
153,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
154,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
155,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
156,1,6,10152,HEU,False,3,1.0,1102590000.0,1.0
157,1,6,10152,HEU,False,3,0.8333333333333334,1102610000.0,0.8333333333333334
158,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
159,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
160,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
161,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
162,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
163,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
164,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
165,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
166,1,6,10152,HEU,False,3,0.1666666666666666,1102570000.0,0.1666666666666666
167,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
168,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
169,1,6,10152,HEU,False,3,0.5,1102570000.0,0.5
170,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
171,1,6,10152,HEU,False,3,0.6666666666666666,1102590000.0,0.6666666666666666
172,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
173,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
174,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
175,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
176,1,6,10152,HEU,False,3,1.0,1102590000.0,1.0
177,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
178,1,6,10152,HEU,False,3,0.8333333333333334,1102610000.0,0.8333333333333334
179,1,6,10152,HEU,False,3,0.1666666666666666,1102570000.0,0.1666666666666666
180,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
181,1,6,10152,HEU,False,3,0.5,1102590000.0,0.5
182,1,6,10152,HEU,False,3,0.8333333333333334,1102610000.0,0.8333333333333334
183,1,6,10152,HEU,False,3,0.6666666666666666,1102610000.0,0.6666666666666666
184,1,6,10152,HEU,False,3,0.1666666666666666,1102570000.0,0.1666666666666666
185,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
186,1,6,10152,HEU,False,3,0.8333333333333334,1102590000.0,0.8333333333333334
187,1,6,10152,HEU,False,3,0.6666666666666666,1102570000.0,0.6666666666666666
188,1,6,10152,HEU,False,3,0.3333333333333333,1102590000.0,0.3333333333333333
189,1,6,10152,HEU,False,3,0.5,1102610000.0,0.5
