qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
126,1,12,10382,OPT,False,5,0.5,3722610000.0,0.5
127,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
128,1,12,10382,OPT,False,5,0.5833333333333334,3722570000.0,0.5833333333333334
129,1,12,10382,OPT,False,5,0.4166666666666667,3722590000.0,0.4166666666666667
130,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
131,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
132,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
133,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
134,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
135,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
136,1,12,10382,OPT,False,5,0.5,3722590000.0,0.5
137,1,12,10382,OPT,False,5,0.8333333333333334,3722590000.0,0.8333333333333334
138,1,12,10382,OPT,False,5,0.5,3722570000.0,0.5
139,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
140,1,12,10382,OPT,False,5,0.6666666666666666,3722590000.0,0.6666666666666666
141,1,12,10382,OPT,False,5,0.5833333333333334,3722610000.0,0.5833333333333334
142,1,12,10382,OPT,False,5,0.75,3722570000.0,0.75
143,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
144,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
145,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
146,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
147,1,12,10382,OPT,False,5,0.75,3722610000.0,0.75
148,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
149,1,12,10382,OPT,False,5,0.3333333333333333,3722610000.0,0.3333333333333333
150,1,12,10382,OPT,False,5,0.75,3722590000.0,0.75
151,1,12,10382,OPT,False,5,0.5833333333333334,3722590000.0,0.5833333333333334
