qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
95,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
96,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
97,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
98,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
99,4,6,102,HEU,False,3,0.0,1291300000.0,0.0,0.0
100,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
101,4,6,102,HEU,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
102,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
103,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
104,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
105,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
106,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
107,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
108,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
109,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
110,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
111,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
112,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
113,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
114,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
115,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
116,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
117,4,6,102,HEU,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
118,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
119,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
120,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
121,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
122,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
123,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
124,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
125,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
126,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
127,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
128,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
129,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
130,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
131,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
132,4,6,102,HEU,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
133,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
134,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
135,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
136,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
137,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
138,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
139,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
140,4,6,102,HEU,False,3,0.1666666666666666,1291300000.0,0.0,0.3333333333333333
141,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
142,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
143,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
144,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
145,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
146,4,6,102,HEU,False,3,1.0,1291300000.0,1.0,1.0
147,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
148,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
149,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
150,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
151,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
152,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
153,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
154,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
155,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
156,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
157,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
158,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
159,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
160,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
161,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
162,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
163,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
164,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
165,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
166,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
167,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
168,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
169,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
170,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
171,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
172,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
173,4,6,102,HEU,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
174,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
175,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
176,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
177,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
178,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
179,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
180,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
181,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
182,4,6,102,HEU,False,3,1.0,1291300000.0,1.0,1.0
183,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
184,4,6,102,HEU,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
185,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
186,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
187,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
188,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
189,4,6,102,HEU,False,3,0.5,1291300000.0,1.0,0.0
190,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
191,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
192,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
193,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
194,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
195,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
196,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
197,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
198,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
199,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
0,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
1,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
2,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
3,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
4,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
5,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
6,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
7,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
8,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
9,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
10,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
11,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
12,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
13,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
14,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
15,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
16,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
17,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
18,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
19,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
20,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
21,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
22,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
23,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
24,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
25,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
26,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
27,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
28,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
29,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
30,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
31,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
32,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
33,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
34,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
35,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
36,4,6,1101,HEU,False,3,1.0,1291300000.0,1.0,1.0
37,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
38,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
39,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
40,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
41,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
42,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
43,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
44,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
45,4,6,1101,HEU,False,3,1.0,1291300000.0,1.0,1.0
46,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
47,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
48,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
49,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
50,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
51,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
52,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
53,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
54,4,6,1101,HEU,False,3,1.0,1291300000.0,1.0,1.0
55,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
56,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
57,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
58,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
59,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
60,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
61,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
62,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
63,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.0,0.6666666666666666
64,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
65,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
66,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
67,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
68,4,6,1101,HEU,False,3,0.1666666666666666,1291300000.0,0.0,0.3333333333333333
69,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
70,4,6,1101,HEU,False,3,1.0,1291300000.0,1.0,1.0
71,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
72,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
73,4,6,1101,HEU,False,3,0.5,1291300000.0,1.0,0.0
74,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
75,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
76,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
77,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
78,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
79,4,6,1101,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
80,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
81,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.3333333333333333,1.0
82,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
83,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
84,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
85,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
86,4,6,1101,HEU,False,3,0.1666666666666666,1291300000.0,0.3333333333333333,0.0
87,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,1.0,0.3333333333333333
88,4,6,1101,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
89,4,6,1101,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
90,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
91,4,6,1101,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
92,4,6,1101,HEU,False,3,1.0,1291300000.0,1.0,1.0
93,4,6,1101,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
