qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
79,6,6,10546,OPT,False,3,0.6666666666666666,221740000.0,0.5,1.0,0.5
80,6,6,10546,OPT,False,3,0.6666666666666666,221720000.0,0.5,1.0,0.5
81,6,6,10546,OPT,False,3,0.6666666666666666,221760000.0,1.0,0.5,0.5
82,6,6,10546,OPT,False,3,0.5,221760000.0,0.5,0.5,0.5
83,6,6,10546,OPT,False,3,0.3333333333333333,221720000.0,0.5,0.0,0.5
84,6,6,10546,OPT,False,3,0.8333333333333334,221760000.0,0.5,1.0,1.0
85,6,6,10546,OPT,False,3,0.6666666666666666,221760000.0,0.5,0.5,1.0
86,6,6,10546,OPT,False,3,0.5,221700000.0,0.5,1.0,0.0
87,6,6,10546,OPT,False,3,0.6666666666666666,221720000.0,1.0,0.5,0.5
88,6,6,10546,OPT,False,3,0.0,221720000.0,0.0,0.0,0.0
89,6,6,10546,OPT,False,3,0.6666666666666666,221720000.0,0.5,0.5,1.0
90,6,6,10546,OPT,False,3,0.6666666666666666,221760000.0,0.5,0.5,1.0
91,6,6,10546,OPT,False,3,0.8333333333333334,221700000.0,0.5,1.0,1.0
92,6,6,10546,OPT,False,3,0.6666666666666666,221740000.0,1.0,0.5,0.5
93,6,6,10546,OPT,False,3,0.6666666666666666,221760000.0,0.5,0.5,1.0
94,6,6,10546,OPT,False,3,0.3333333333333333,221760000.0,0.0,1.0,0.0
95,6,6,10546,OPT,False,3,0.6666666666666666,221760000.0,0.5,0.5,1.0
96,6,6,10546,OPT,False,3,0.5,221800000.0,1.0,0.0,0.5
97,6,6,10546,OPT,False,3,0.8333333333333334,221700000.0,1.0,1.0,0.5
98,6,6,10546,OPT,False,3,0.6666666666666666,221740000.0,0.5,1.0,0.5
99,6,6,10546,OPT,False,3,0.5,221720000.0,0.5,1.0,0.0
0,6,6,10691,OPT,False,3,0.1666666666666666,219170000.0,0.0,0.0,0.5
1,6,6,10691,OPT,False,3,0.3333333333333333,219190000.0,0.0,0.5,0.5
2,6,6,10691,OPT,False,3,0.5,219150000.0,0.0,1.0,0.5
3,6,6,10691,OPT,False,3,0.8333333333333334,219170000.0,0.5,1.0,1.0
4,6,6,10691,OPT,False,3,0.6666666666666666,219130000.0,0.5,0.5,1.0
5,6,6,10691,OPT,False,3,0.5,219170000.0,1.0,0.5,0.0
6,6,6,10691,OPT,False,3,0.6666666666666666,219150000.0,1.0,0.0,1.0
7,6,6,10691,OPT,False,3,0.5,219130000.0,0.5,0.5,0.5
8,6,6,10691,OPT,False,3,0.6666666666666666,219230000.0,0.5,1.0,0.5
9,6,6,10691,OPT,False,3,0.8333333333333334,219190000.0,1.0,1.0,0.5
10,6,6,10691,OPT,False,3,0.5,219190000.0,0.5,0.5,0.5
11,6,6,10691,OPT,False,3,0.8333333333333334,219130000.0,1.0,1.0,0.5
12,6,6,10691,OPT,False,3,0.5,219110000.0,1.0,0.0,0.5
13,6,6,10691,OPT,False,3,0.6666666666666666,219150000.0,1.0,0.5,0.5
14,6,6,10691,OPT,False,3,0.0,219190000.0,0.0,0.0,0.0
15,6,6,10691,OPT,False,3,0.3333333333333333,219190000.0,0.5,0.0,0.5
16,6,6,10691,OPT,False,3,1.0,219150000.0,1.0,1.0,1.0
17,6,6,10691,OPT,False,3,0.6666666666666666,219130000.0,1.0,0.5,0.5
18,6,6,10691,OPT,False,3,0.8333333333333334,219150000.0,1.0,0.5,1.0
19,6,6,10691,OPT,False,3,0.3333333333333333,219150000.0,0.5,0.0,0.5
20,6,6,10691,OPT,False,3,0.8333333333333334,219170000.0,1.0,1.0,0.5
